time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,8.435478408221584,-12.849009880258087,24.605861983650545,5.751368064592755,6.08956607917996,0.0,5.5272119042127965,-10.402676376489755,2.1704671633175128,-0.02895004656287407,0.10972056354917042,0.0,444.865147245541,442.82105046759324,445.0928380383811,443.58201038310364
4.499999999999992,8.769582427856621,-13.483590897381836,24.731101298147806,5.75008339438954,6.096687412058618,0.0,5.608788740158487,-10.75109646671491,2.0034136260165956,-0.009490410234876179,0.13234547160708954,0.0,451.5783429568314,453.4123991473684,451.4596610906883,453.02754823211853
4.559999999999991,9.108160569640777,-14.138617085821494,24.84501230579632,5.749531369234768,6.104468908807323,0.0,5.676387982474489,-11.084420694065729,1.7931996289516998,-0.008626647341202824,0.12377831595748637,0.0,438.0505485240349,437.3529508375391,438.3455679605464,438.4174882023846
4.6199999999999894,9.450899471137065,-14.814639905494518,24.947450829553357,5.748919227190026,6.111959330634836,0.0,5.7474005637809435,-11.450888927679944,1.6206438103071061,-0.01355634002600388,0.1268820784241572,0.0,453.58427085778163,453.8473451567112,452.9542413217803,452.5576132334561
4.679999999999988,9.797822395439324,-15.513188769799129,25.039857104698935,5.747524197537089,6.120626579472972,0.0,5.815741286123619,-11.835333678939278,1.458629862135206,-0.06303120461498701,0.16649278570542334,0.0,457.77102901579696,460.9308647999711,460.6815884875447,456.7510431729599
4.739999999999987,10.14901983603724,-16.236277275817315,25.124362828132956,5.743476821848759,6.130582870570535,0.0,5.889507106788742,-12.268778403874926,1.3565089787520688,-0.07822500976686654,0.1648068476887474,0.0,483.04243622440026,482.9391326242427,483.0417677637044,481.8911623547207
4.799999999999986,10.503378805601207,-16.982239425166913,25.1967590053642,5.738526123118149,6.140576742430355,0.0,5.921705904335293,-12.598538158865457,1.0562094805068045,-0.09286453264702221,0.16986222351616043,0.0,413.6815410563826,414.15534445861636,414.129306643507,412.83288070336476
4.859999999999984,10.860096826518136,-17.750511587505347,25.254537772247808,5.7330231943593954,6.150847366276061,0.0,5.967760816307636,-13.012107493525162,0.8682054046500669,-0.08951261315588871,0.17368154440504713,0.0,458.4957555529596,458.82629076913923,457.44229571819375,457.7024145926233
4.919999999999983,11.219692495422134,-18.545297354829227,25.302954995949886,5.727257176976918,6.16122976750124,0.0,6.017410000567889,-13.482150959315351,0.7435106529275571,-0.11444161576569273,0.171727018328377,0.0,483.8036372100444,483.68251332916276,485.82969566366637,483.94897810686166
4.979999999999982,11.581449877652854,-19.366184153643605,25.33959021736049,5.720487313215106,6.171842294479243,0.0,6.040196775997805,-13.882674093906774,0.47622917291296785,-0.10979287642718098,0.18556330588750253,0.0,437.82318126401725,439.00367952084343,437.9160238581255,438.2911655928205
5.0399999999999805,11.944528128740359,-20.21226212545478,25.361095662561628,5.714204525702458,6.183967789875158,0.0,6.0612200998057135,-14.321842855587668,0.23882998878307685,-0.09611934808266664,0.2232625268351721,0.0,452.03541207012194,455.10181565717033,452.34684795541295,453.4375598441485
